Date,Value
2024-08-31,58967.0
2024-09-01,57310.0
2024-09-02,59133.0
2024-09-03,57493.0
2024-09-04,57956.0
2024-09-05,56158.0
2024-09-06,53955.0
2024-09-07,54147.0
2024-09-08,54866.0
2024-09-09,57059.0
2024-09-10,57659.0
2024-09-11,57342.0
2024-09-12,58139.0
2024-09-13,60545.0
2024-09-14,60012.0
2024-09-15,59130.0
2024-09-16,58212.0
2024-09-17,60316.0
2024-09-18,61757.0
2024-09-19,62940.0
2024-09-20,63211.0
2024-09-21,63364.0
2024-09-22,63563.0
2024-09-23,63325.0
2024-09-24,64260.0
2024-09-25,63147.0
2024-09-26,65175.0
2024-09-27,65781.0
2024-09-28,65876.0
2024-09-29,65601.0
2024-09-30,63302.0
2024-10-01,60807.0
2024-10-02,60634.0
2024-10-03,60745.0
2024-10-04,62081.0
2024-10-05,62063.0
2024-10-06,62814.0
2024-10-07,62212.0
2024-10-08,62133.0
2024-10-09,60582.0
2024-10-10,60278.0
2024-10-11,62452.0
2024-10-12,63194.0
2024-10-13,62849.0
2024-10-14,66070.0
2024-10-15,67061.0
2024-10-16,67622.0
2024-10-17,67392.0
2024-10-18,68420.0
2024-10-19,68359.0
2024-10-20,69011.0
2024-10-21,67340.0
2024-10-22,67382.0
2024-10-23,66601.0
2024-10-24,68155.0
2024-10-25,66578.0
2024-10-26,67003.0
2024-10-27,67938.0
2024-10-28,69918.0
2024-10-29,72729.0
2024-10-30,72331.0
2024-10-31,70231.0
2024-11-01,69490.0
2024-11-02,69330.0
2024-11-03,68738.0
2024-11-04,67818.0
2024-11-05,69386.0
2024-11-06,75637.0
2024-11-07,75921.0
2024-11-08,76561.0
2024-11-09,76722.0
2024-11-10,80425.0
2024-11-11,88770.0
2024-11-12,88031.0
2024-11-13,90521.0
2024-11-14,87333.0
2024-11-15,91070.0
2024-11-16,90608.0
2024-11-17,89861.0
2024-11-18,90512.0
2024-11-19,92424.0
2024-11-20,94373.0
2024-11-21,98451.0
2024-11-22,99013.0
2024-11-23,97775.0
2024-11-24,98007.0
2024-11-25,93035.0
2024-11-26,91928.0
2024-11-27,95978.0
2024-11-28,95661.0
2024-11-29,97512.0
2024-11-30,96441.0
2024-12-01,97291.0
2024-12-02,95859.0
2024-12-03,95926.0
2024-12-04,98773.0
2024-12-05,97057.0
2024-12-06,99898.0
2024-12-07,99929.0
2024-12-08,101204.0
2024-12-09,97468.0
2024-12-10,96648.0
2024-12-11,101201.0
2024-12-12,100068.0
2024-12-13,101435.0
2024-12-14,101382.0
2024-12-15,104427.0
2024-12-16,106073.0
2024-12-17,106187.0
2024-12-18,100153.0
2024-12-19,97375.0
2024-12-20,97760.0
2024-12-21,97211.0
2024-12-22,95098.0
2024-12-23,94750.0
2024-12-24,98596.0
2024-12-25,99374.0
2024-12-26,95687.0
2024-12-27,94168.0
2024-12-28,95139.0
2024-12-29,93557.0
2024-12-30,92628.0
2024-12-31,93381.0
2025-01-01,94388.0
2025-01-02,96907.0
2025-01-03,98133.0
2025-01-04,98209.0
2025-01-05,98327.0
2025-01-06,102280.0
2025-01-07,96946.0
2025-01-08,95065.0
2025-01-09,92542.0
2025-01-10,94702.0
2025-01-11,94568.0
2025-01-12,94497.0
2025-01-13,94505.0
2025-01-14,96523.0
2025-01-15,100512.0
2025-01-16,99975.0
2025-01-17,104119.0
2025-01-18,104436.0
2025-01-19,101237.0
2025-01-20,102141.0
2025-01-21,106149.0
2025-01-22,103632.0
2025-01-23,103933.0
2025-01-24,104855.0
2025-01-25,104738.0
2025-01-26,102573.0
2025-01-27,102090.0
2025-01-28,101292.0
2025-01-29,103747.0
2025-01-30,104738.0
2025-01-31,102412.0
2025-02-01,100638.0
2025-02-02,97675.0
2025-02-03,101457.0
2025-02-04,97786.0
2025-02-05,96614.0
2025-02-06,96573.0
2025-02-07,96535.0
2025-02-08,96472.0
2025-02-09,96477.0
2025-02-10,97469.0
2025-02-11,95754.0
2025-02-12,95881.0
